48.215309143066406,46.36944961547852,30.311281204223636,21.030553817749023,-14.135848999023438,13.317878723144533,24.96527099609375,22.77110290527344,16.624685287475586,38.64507293701172,7.370727062225343,16.81728172302246,-2.206378936767578,-11.48245620727539,-29.70126533508301,17.97444725036621,9.927104949951172,-14.39247989654541,15.73864459991455,37.323768615722656,-18.86729431152344,25.40323638916016,-134.1319580078125,-61.9996566772461,-56.50249099731445,-7.709141731262207,11.180590629577637,31.116443634033203,-1.1758486032485962,-0.6768268942832947,-91.49742889404295,-27.31968688964844,-32.69934463500977,-25.472862243652344,-35.107776641845696,-42.47927474975586,25.75062561035156,-36.11967468261719,-30.566341400146484,-9.414250373840332,23.31301498413086,-41.99967575073242,-47.20861053466797,-42.396087646484375,-17.875993728637695,49.232421875,65.37061309814453,-24.59990692138672,-5.332167625427246,-85.71055603027344,-21.275827407836914,29.43241310119629,-62.8012809753418,28.770023345947266,16.215826034545902,-2.414806604385376,-25.55682945251465,-27.57175254821777,-8.465719223022461,-61.06431198120117,-17.90193748474121,-19.341840744018555
2.6325457096099854,33.998897552490234,8.142659187316895,42.57246017456055,0.6441326141357422,9.879409790039062,29.57599449157715,30.350440979003906,4.341113567352295,28.691850662231445,-12.573429107666016,-2.265503406524658,-44.60356903076172,-39.200416564941406,-38.84319305419922,26.15546989440918,-14.006221771240234,-29.60362243652344,-37.85528945922852,-7.583730220794678,-15.58126735687256,-27.49538612365723,-73.70088195800781,-37.772422790527344,11.88624095916748,21.57215118408203,17.305597305297848,9.813629150390623,-12.317511558532715,-0.7431884407997131,-43.10216522216797,-16.381416320800778,-85.27864074707031,-38.78248977661133,-49.659706115722656,-95.8698272705078,7.313427448272705,-10.184666633605957,-0.11400549113750458,-48.75065994262695,41.10280990600586,22.111894607543945,-22.41048812866211,-85.36707305908203,-27.57370376586914,27.99723625183105,108.20928955078124,31.612438201904297,26.18332672119141,-48.11346435546875,10.995609283447266,65.23697662353516,22.89054107666016,-39.99138259887695,43.338600158691406,-14.89726734161377,39.84832382202149,16.728914260864258,73.40428161621094,-39.64643096923828,53.4371452331543,-5.465956687927246
25.92596435546875,-15.77474880218506,54.6598129272461,80.34854888916016,27.5369815826416,47.93737411499024,42.101318359375,49.02560043334961,-5.077272891998291,-28.57894325256348,38.74748992919922,-2.337967872619629,-48.46545028686523,-31.57625770568848,-20.139812469482425,0.9975757598876952,1.8887639045715328,2.762716770172119,-58.87665939331055,-114.0230712890625,2.1360671520233154,-12.836286544799805,-30.985462188720703,-27.39333534240723,56.5472412109375,-16.120916366577152,4.016550540924071,7.068922519683838,-14.975762367248535,-0.9220718741416932,-49.08459854125977,-75.60957336425781,-81.85733032226562,-37.63957214355469,-53.52651977539063,-33.56485366821289,-55.59989547729492,-27.97229194641113,-4.505995750427246,-81.5896224975586,4.655960559844972,-55.07365798950195,-28.12255096435547,-58.789772033691406,2.963185310363769,-43.15842056274414,36.61919403076172,6.229617595672607,0.4114099740982056,-65.43328094482422,-6.170095443725586,55.47608184814453,2.0362503528594966,-52.86011505126953,47.74828338623047,-18.635520935058594,43.81966018676758,5.793301105499268,101.11161041259766,-23.737102508544922,21.51426315307617,-10.237661361694336
-56.42181396484375,-74.31371307373047,-22.430784225463867,22.26899528503418,29.032285690307614,73.26942443847656,24.1014461517334,41.09394836425781,-38.17558288574219,-5.696390151977539,25.065927505493164,41.52400207519531,33.376827239990234,-46.73039245605469,-49.89953231811523,38.54246520996094,23.362165451049805,90.17062377929688,-55.52850341796875,-73.43669891357422,-2.991687774658203,14.571227073669435,-39.43693542480469,11.107300758361816,55.42144012451172,24.56643295288086,0.027557706460356712,-11.177085876464844,-20.874958038330078,4.875039100646973,-22.910335540771484,-34.191635131835945,-31.72711753845215,2.0051443576812744,13.234034538269045,-12.030437469482422,-12.979818344116213,-23.471227645874023,-2.6737961769104004,-1.0994248390197754,26.30147933959961,0.5087414383888245,-19.54264640808105,-15.25849437713623,13.293538093566895,-53.89299392700195,35.54507064819336,22.360536575317386,2.3679423332214355,-22.887094497680664,-12.32984733581543,-13.697489738464355,29.31868553161621,11.448577880859375,81.84034729003906,7.765820026397705,29.00666427612305,-0.3207019567489624,16.183874130249027,-30.08856964111328,17.721595764160156,0.3083731234073639
-20.486719131469727,-18.707275390625,-8.405786514282228,10.911598205566406,6.834341526031494,33.627548217773445,8.79491138458252,6.194620132446289,-16.16900634765625,-16.451103210449222,40.97101211547852,10.03644561767578,-22.25124740600586,-17.20151710510254,-32.43829727172852,4.005716323852538,-62.22700500488281,-23.17519760131836,-64.50930023193361,-65.43985748291016,-6.481773376464844,37.464752197265625,-27.275638580322266,-17.865501403808594,-23.96956825256348,15.48917293548584,-9.270329475402832,22.027904510498047,27.80150604248047,5.1842193603515625,12.251684188842773,53.142295837402344,0.09651923179626463,28.59686851501465,15.690825462341307,57.48770141601562,-45.53888320922852,16.34345817565918,-7.927446365356445,52.71833038330078,25.209503173828125,10.366880416870117,62.25130462646485,-47.99004364013672,-42.108177185058594,54.40804290771485,43.584083557128906,-37.7495002746582,28.137638092041016,-11.347432136535645,23.674545288085934,48.27000427246094,-34.897838592529304,26.06122589111328,58.97200775146485,-11.258546829223633,18.986278533935547,22.82738494873047,20.753314971923828,-15.757208824157715,55.46886825561523,-14.726716995239258
-29.46601867675781,-38.97297286987305,-44.62336730957031,-15.115206718444824,-12.154547691345215,-7.261044979095459,-8.7900390625,-14.007577896118164,6.017861366271973,0.07059252262115479,-11.256913185119627,-60.76382827758789,-7.054743766784668,14.694604873657227,-5.25441312789917,-49.6071662902832,-16.775100708007812,-21.24543571472168,-56.58605575561523,-99.23771667480469,-26.33690643310547,39.83169555664063,51.13060760498047,7.889187335968018,-33.295921325683594,36.165374755859375,24.702075958251953,11.347284317016602,-13.13229274749756,-5.441514015197754,51.49990844726562,74.29156494140625,-7.899256229400635,42.97338104248047,44.1927375793457,16.638452529907227,-20.74040985107422,-15.352794647216795,5.82813835144043,71.07840728759766,39.6644287109375,46.91429138183594,13.29003620147705,27.76466178894043,5.7701663970947275,39.98443603515625,92.166015625,-28.576478958129886,-5.239089488983153,57.44477844238281,83.76629638671875,28.58891487121582,54.6150016784668,50.74758911132813,67.93879699707031,6.480776786804199,47.14813613891602,-25.27258491516113,20.93616485595703,-6.511287212371826,-3.7719342708587646,19.261005401611328
-4.389783859252931,-47.51335906982422,37.16338348388672,-2.465017318725586,1.3093246221542358,-23.85207176208496,-3.335904359817505,-2.8855457305908203,20.038055419921875,-8.326095581054688,-46.148338317871094,-15.537796974182127,-52.69108963012695,-10.34566879272461,-51.58672714233398,-21.750391006469727,-3.942217111587525,-32.311641693115234,-61.82786560058594,-68.45909118652344,-7.575125694274902,1.5793284177780151,24.187129974365234,8.656037330627441,1.6526226997375488,-4.24336576461792,19.008899688720703,9.24249267578125,5.467021942138672,6.011979579925537,32.07748413085937,30.89654922485352,12.327933311462402,11.006586074829102,-15.003379821777346,59.25084686279297,11.793671607971193,-28.44260215759277,22.606767654418945,-33.083045959472656,32.045169830322266,32.35660934448242,45.24720001220703,76.71394348144531,38.15754699707031,28.97441101074219,107.79733276367188,-33.41626739501953,-4.8784050941467285,11.62883758544922,68.65037536621094,-3.144179344177246,26.069581985473636,27.10124397277832,26.14088249206543,-17.397573471069336,-34.13585662841797,-30.77999496459961,19.28981208801269,28.44813346862793,20.78366470336914,-19.764381408691406
-18.445438385009766,-13.10137939453125,29.97665405273437,23.51808738708496,2.768351793289185,-34.16914749145508,2.9590184688568115,-15.972172737121582,34.930843353271484,20.49529457092285,-17.834678649902344,-29.141489028930664,-46.0654411315918,-21.35053253173828,37.63535690307617,-31.641511917114254,-21.41093635559082,-20.798734664916992,1.808119535446167,-102.88928985595705,33.56895065307617,-14.521966934204102,9.60595417022705,-15.490015029907227,-8.27571964263916,-1.9686846733093264,36.85986709594727,1.7600220441818235,-14.717076301574707,3.90265154838562,-2.3011243343353267,38.47283554077149,22.643896102905273,1.85186231136322,4.244597911834717,-1.8497153520584104,-18.754438400268555,-35.34732437133789,9.730018615722656,-7.7904534339904785,-5.416504859924316,16.362680435180664,14.11880588531494,59.15771102905274,37.26969909667969,22.417049407958984,68.2215576171875,-22.066823959350586,6.0544633865356445,6.103618621826173,57.2549057006836,-6.1539878845214835,10.215787887573242,18.57801055908203,-18.487716674804688,-16.542579650878903,10.109452247619627,-32.360069274902344,-18.660051345825195,37.72230911254883,76.00984191894531,-32.095149993896484
-4.452083110809326,17.155952453613278,33.558406829833984,34.397972106933594,-5.8633790016174325,9.20853328704834,36.2285041809082,3.92244815826416,-12.001194953918455,20.448856353759766,32.83038711547852,15.196656227111815,-26.91962814331055,-17.6365909576416,-14.676992416381836,-29.35461616516113,-32.273223876953125,-7.0804290771484375,0.839203417301178,-37.30319595336914,-23.97554016113281,-39.78086853027344,-42.50178527832031,-57.49163436889648,25.832672119140625,25.470443725585934,-2.874758005142212,-18.766040802001953,7.450978755950928,-6.64665412902832,-18.99749755859375,34.264442443847656,0.7224722504615784,8.200836181640625,40.12236785888672,21.79784202575684,8.627528190612793,-13.477231979370115,-24.58245658874512,-21.650440216064453,-59.43232345581055,-36.675941467285156,48.15949249267578,33.409950256347656,25.55355453491211,-23.64338493347168,-24.076648712158203,8.385553359985353,-63.41537857055664,-1.0086156129837036,-9.569289207458496,-8.229377746582031,-6.8290138244628915,-45.72415542602539,-2.129183292388916,-13.229391098022461,-14.15742015838623,-44.64008712768555,-74.51631927490234,38.4715690612793,34.32636260986328,-15.103212356567385
-39.546295166015625,-18.9571475982666,-7.976241111755371,-3.5310790538787837,-5.77384614944458,9.264918327331543,-7.9751834869384775,34.16439819335937,-25.074262619018555,28.7343692779541,-23.798439025878906,-9.825546264648438,24.69253158569336,-14.577383995056152,8.456046104431152,-0.2626527547836304,-8.313907623291017,-34.30304336547852,54.08446884155274,-23.269079208374023,-43.33919906616211,19.045276641845703,-9.479588508605957,-29.85930824279785,-43.44850158691406,-2.98419189453125,7.691733837127685,8.551487922668457,6.299582958221436,-8.208555221557617,57.42533493041992,56.866111755371094,-14.70388126373291,-11.679847717285154,65.64566802978516,85.18832397460938,46.92995071411133,-31.347753524780273,-47.99603271484375,91.90259552001952,12.560266494750975,27.317270278930664,50.89522171020508,-0.8047747611999512,40.06424331665039,-41.69881057739258,-38.6714973449707,-7.085131645202638,12.47850513458252,14.542779922485352,49.838462829589844,37.582557678222656,49.91410827636719,18.618200302124023,81.01895904541016,-10.650134086608887,-3.759000301361084,-48.40174865722656,-11.744622230529785,-13.610374450683596,-46.598594665527344,8.662385940551758
-46.29113388061523,11.07896327972412,-45.2288703918457,-2.8452823162078857,-6.179867267608643,20.13189125061035,-6.460702896118164,-13.874922752380373,-20.737993240356445,39.31502914428711,-6.919140815734862,-27.20398330688477,-19.738740921020508,32.534263610839844,-13.783831596374512,7.233948230743407,29.58935165405273,-30.400165557861328,6.432811260223389,-129.06770324707028,-8.560275077819824,-40.07438278198242,-34.156089782714844,-78.79621887207031,58.55546188354492,33.71077346801758,13.802510261535645,21.807640075683594,-0.8184443712234497,14.217966079711914,101.08628845214844,64.70930480957031,20.392972946166992,-36.90995788574219,13.792468070983887,18.21254539489746,45.81313705444336,-41.97502136230469,-57.9805679321289,84.28852081298828,-14.86648654937744,5.5261759757995605,40.83433151245117,42.8991584777832,76.18943786621094,-0.5307812690734863,132.4998779296875,21.838626861572266,-7.758962154388428,20.04014205932617,18.162677764892575,58.89248275756836,50.55953979492188,15.981891632080078,16.855541229248047,-7.0238380432128915,6.322508811950684,-64.27702331542969,-47.45000839233398,-28.18155670166016,-45.41712951660156,-25.33452224731445
-5.8993568420410165,4.405511856079102,0.08072810620069504,1.2709002494812012,1.2751381397247314,7.154181957244872,2.149699449539185,3.389193296432495,0.2351524978876114,3.295796632766724,-0.35486844182014465,0.05604550987482071,1.7300562858581543,3.8834691047668457,2.1525440216064453,4.4072465896606445,3.647095203399658,0.8841723799705505,3.1007721424102783,-2.093761920928955,0.05787628889083862,-4.146319389343262,0.8426921367645264,0.7415143251419067,2.13576078414917,2.88801383972168,0.19432294368743894,2.858790636062622,-0.4638799130916596,-0.6837498545646667,-2.952064752578736,-5.350407600402832,2.312350988388061,-0.6672595739364624,4.1141929626464835,2.9351720809936523,4.765208721160889,-4.696230888366699,-10.408533096313477,5.076767921447754,-6.20955228805542,-6.9217472076416025,-0.08609836548566817,1.9240318536758425,2.7239186763763428,2.373981237411499,1.333299994468689,-3.968626976013184,-3.9342255592346187,-2.5165722370147705,0.07544482499361037,0.5710378885269165,-1.9860302209854128,-7.259636402130128,-0.38199055194854736,-3.605726480484009,-1.004348874092102,-11.259474754333494,-11.210288047790527,-0.2647707462310791,-0.8888618350028992,-8.270848274230957
0.5604530572891235,35.86621856689453,24.45002746582031,31.679840087890625,16.254497528076172,90.16315460205078,23.97650909423828,61.11900329589844,18.228313446044922,3.5140149593353267,-18.75958824157715,0.949558436870575,33.64229965209961,95.69207763671876,52.02219772338867,48.74270629882813,41.86398315429688,24.00446891784668,42.543312072753906,-12.103063583374025,8.015058517456055,-48.9680061340332,14.07017421722412,59.434974670410156,26.67031478881836,45.32958984375,0.226726308465004,12.220078468322756,-8.161380767822267,-23.681011199951172,-132.15672302246094,-187.33297729492188,18.795543670654297,23.970792770385746,30.3531436920166,17.671859741210938,12.148040771484375,-14.917519569396973,-90.46829223632812,5.231151103973389,-67.70766448974611,-103.18107604980469,-7.067133903503418,8.494386672973633,-0.0970928519964218,7.910134315490723,-40.04448318481445,-71.70746612548828,-79.55594635009766,-87.97480010986328,-51.16386413574219,-39.45023727416992,-75.3877182006836,-42.02395248413086,-26.623645782470703,-64.92243957519531,-41.34647750854492,-35.3553466796875,-63.07796859741211,35.719600677490234,61.04215621948242,-43.62008666992188
-19.945114135742188,24.615583419799805,49.79893112182617,30.973711013793945,10.343500137329102,13.126060485839846,25.482967376708984,59.22539901733398,6.926406383514403,-3.371913194656372,9.07840061187744,-8.206392288208008,39.81996154785156,-14.527300834655762,75.44158172607422,60.12682342529297,30.523496627807614,-10.54337215423584,34.974227905273445,98.78124237060548,49.48079681396485,4.184371471405028,83.6101303100586,61.11205673217773,59.79211044311523,-30.75002670288086,-6.5046892166137695,2.7956104278564453,-11.159819602966307,-22.70732116699219,-38.25688171386719,-65.76966857910156,37.46933364868164,49.927955627441406,39.08645248413086,48.70319747924805,29.228473663330078,2.137749195098877,-29.51550102233887,-27.13192176818848,-56.582679748535156,-88.62217712402344,-2.8538744449615483,-0.44448360800743103,-41.18949890136719,62.292442321777344,15.20518398284912,-50.9189567565918,-0.2517891526222229,-96.8780288696289,-62.51101684570313,4.76137638092041,-145.70118713378906,-134.71194458007812,-61.186607360839844,-41.24131774902344,-61.03372192382813,-19.820507049560547,-29.170568466186523,29.974048614501953,18.97161293029785,-62.36677551269531
-16.305347442626953,-15.824548721313475,37.72407150268555,47.29110336303711,-3.8057398796081534,-56.30646514892578,40.48880386352539,26.910871505737305,-33.36046600341797,-35.89671325683594,-8.892143249511719,0.24213714897632602,-41.22004318237305,-92.6052703857422,30.7860164642334,24.329139709472656,19.27688217163086,41.71536254882813,30.880842208862305,76.47659301757812,17.209606170654293,42.81578063964844,9.23782444000244,39.21554946899414,83.0673599243164,29.274328231811523,4.892366409301758,2.592845678329468,-19.117305755615234,-0.007628093007951975,64.61384582519531,28.355409622192386,-16.835418701171875,1.452209711074829,16.027494430541992,-0.10600303858518599,-40.212791442871094,12.381671905517578,-2.4785373210906982,17.508771896362305,-26.38726234436035,-21.353487014770508,-10.915532112121582,9.404521942138672,25.79918670654297,41.47410583496094,36.67791748046875,29.76760292053223,-23.63163757324219,-23.24414825439453,-51.17239761352539,28.4351806640625,-66.73892974853516,-89.87995910644531,7.67858076095581,-13.513766288757324,-56.15841674804688,5.067333698272705,-10.628150939941406,19.18693351745605,-6.230216979980469,16.06695556640625
-18.826845169067386,-31.08311462402344,-6.768689632415772,-34.910385131835945,6.819852352142334,-77.99185180664062,35.50603103637695,60.706031799316406,-51.35368728637695,-33.09968948364258,6.714552402496338,-12.02193546295166,7.590272426605225,-19.850980758666992,17.923656463623047,-6.997166633605957,45.06784439086914,24.57746505737305,6.440335750579834,36.07590103149414,79.498046875,31.99830436706543,22.654468536376953,68.54170989990234,49.45881271362305,-5.601132869720459,2.412083864212036,-15.678688049316404,-21.95911979675293,-3.993686676025391,95.78168487548828,42.7382698059082,-9.100963592529297,-24.56392478942871,8.393229484558105,20.263717651367188,-27.915773391723636,20.97808265686035,12.760311126708984,9.6473388671875,21.26060104370117,17.56602668762207,-8.962115287780762,-17.776636123657227,-30.47641372680664,-46.014930725097656,-96.40642547607422,22.42791175842285,22.74005126953125,15.01374626159668,-18.4570369720459,15.368535995483398,-34.79644775390625,3.4525041580200195,-2.030367136001587,16.79770278930664,-18.85028839111328,69.77201843261719,67.25997924804689,69.69844818115234,65.95340728759766,63.90472793579102
-68.35137176513672,-47.32866668701172,-10.660748481750488,-17.210674285888672,15.15765380859375,-85.32388305664062,38.7799072265625,56.21023941040039,-29.358064651489254,-38.13444900512695,-16.120960235595707,-16.63747215270996,-26.433086395263672,-78.97481536865234,-15.669317245483398,10.370614051818848,24.35870933532715,-8.439591407775879,-3.037614107131958,46.20051193237305,69.55200958251953,0.5910353660583496,8.805858612060547,66.03964233398439,44.73168182373047,-14.408881187438965,2.7034943103790283,39.99959945678711,-6.740025520324707,-12.688640594482422,93.07984924316406,-2.9080777168273926,5.572006702423097,20.47812843322754,24.744037628173828,1.7811720371246338,-46.63662338256836,37.09429931640625,0.30143919587135315,2.744816303253174,13.947097778320312,65.36568450927734,-24.7160701751709,-4.543964862823486,10.237455368041992,-6.3437323570251465,-37.61349105834961,47.30751037597656,15.071137428283693,46.11040115356445,11.862897872924805,47.75358581542969,-16.233642578125,42.333587646484375,-5.401229381561278,28.21004295349121,29.71086311340332,74.16902160644531,44.3922119140625,42.90365219116211,98.58329010009766,70.31960296630861
